tweet_id,user_id,user_pseudo,user_name,date_and_time,content,nb_replies,nb_retweets,nb_jaime
317422839252807680,164273851,thescriptspain,The Script Spain,16:47 - 28 mars 2013,"Recordad, Sábado 30 de Marzo a las 20:00 hora española. #TheVoiceUK #TeamDanny",0,2,0
317381303718785026,407941641,MrCelebUK,MrCelebUK,14:02 - 28 mars 2013,Fan of @BBCTheVoiceUK? Check out my tweets tomorrow for some exclusive spoilers #thevoiceuk,3,2,2
317370110853664769,255540423,HBeats4JessieJ,#ROSE 🌹,13:18 - 28 mars 2013,I loved this of @jessiej with #thevoiceuk wishing her a happy birthday yesterday http://instagram.com/p/XahB6kx2vs/ ,0,2,1
317363462663716864,369504509,BBCTheVoiceUK,BBC The Voice UK,12:52 - 28 mars 2013,"We're trending! (which is cool, if you're into that kind of thing) #TheVoiceUK",1,4,2
317360262275530754,632385375,Mary_Beattie,Mary Beattie,12:39 - 28 mars 2013,is it true #TheVoiceUK  episode 1 will be on next week?? can't wait!!!,2,0,1
317358626933207042,559578572,xxellaxx466,Ella x,12:32 - 28 mars 2013,Who else just saw the judges performance #TheVoiceUK can't wait till tommorow c,1,1,0
317358084676780032,871686942,BBCOne,BBC One,12:30 - 28 mars 2013,"Sing it coaches, @BBCTheVoiceUK #TheVoiceUK.",5,6,0
317358018410975233,369504509,BBCTheVoiceUK,BBC The Voice UK,12:30 - 28 mars 2013,OH BABY! #TheVoiceUK,1,4,1
317357977210343424,92738271,laurenx_afc,🌸,12:30 - 28 mars 2013,They are all performing together #TheVoiceUK advert!!!,0,1,0
317322956323831808,166956960,TheTellyRocket,David Stephenson,10:11 - 28 mars 2013,"Watching the first ep of The voice on preview. It's ""dope"", whatever that means #thevoiceuk",1,4,0
317318941699608576,114181419,tellymix,TellyMix,09:55 - 28 mars 2013,Cher Lloyd and Ella Henderson have had a baby and she's on #TheVoiceUK this weekend,1,1,1
