tweet_id,user_id,user_pseudo,user_name,date_and_time,content,nb_replies,nb_retweets,nb_jaime
382256719189278720,218093518,LoveIsWeakness_,Wonkru ⚔️,14:34 - 23 sept. 2013,Ooh #TheVoiceUS tonight !,2,0,0
382227783117582336,75705280,danyzinhagm,Dany Gontijo,12:39 - 23 sept. 2013,E hoje começa o The Voice USA 5! Uhuuul #TheVoiceUS,0,0,0
382186635539935232,428287122,JanneMaurstad,Janne Maurstad,09:56 - 23 sept. 2013,CeeLo må være den største godklumpen i verden!! #thevoiceUS,0,0,0
382118744396283905,116808378,Pexer_mia,LOISALoiYal,05:26 - 23 sept. 2013,"dahil patapos na ang #TheVoicePH, mag #TheVoiceUS naman ako on Sept30 on AXN. Bye coach #AshBoo, hello coach @adamlevine",1,0,0
382105043303796736,148661129,giahshen,Shen,04:31 - 23 sept. 2013,#thevoiceus,0,0,0
382078409557286912,170282694,MijnSerie,MijnSerie,02:46 - 23 sept. 2013,"#HIMYM (S09), #TheVoiceUS (S05), #2BrokeGirls (S03), #Mom (S01), #Hostages (S01), #TheBlacklist (S01), #Castle (S06) #MijnSerie",0,0,0
382035529023225856,127880543,papayeymo,yeyeyey,23:55 - 22 sept. 2013,Congrats #thevoiceus for winning this year's Outstanding reality-competition program at the Emmys. #teamShakira,0,0,0
382003026090672128,185996396,Nannii_Park,ปลุกความแร่ดในตัวต้า,21:46 - 22 sept. 2013,"The Voice Coaches performing ""I Love Rock 'N' Roll"" - Season 5 http://www.youtube.com/watch?v=b6hyMafjBLg … via @YouTube #TheVoiceUS",0,0,0
382001771729526784,412868867,frigidfirefox,rotten froot,21:41 - 22 sept. 2013,@RollingStone i am super looking forward for this season! #TheVoiceUS,0,0,0
381960015881330688,323295065,MrSlornax,Juanjo©,18:55 - 22 sept. 2013,"ah, amigos de #ptt, no se olviden que mañana se estrena #TheVoiceUS!!! :)",0,0,0
381958805963026433,103712730,beauxbambie,MD Beaux Bambie,18:50 - 22 sept. 2013,"@Ruberli_mx rey, pero esta noche es más trendy los #EmmyAwards que esa cosa de la voz, es un millón de veces mejor #TheVoiceUS",1,0,0
381953959318925312,103712730,beauxbambie,MD Beaux Bambie,18:31 - 22 sept. 2013,Congrats to #TheVoiceUS for its Emmy at #EmmyAwards,0,0,0
382270434915270657,215920603,ErickCMtz,Erick Attom,15:29 - 23 sept. 2013,#TheVoiceUS,0,0,0
382257055954116608,78872819,scarletxdobreva,⚡️| 26,14:35 - 23 sept. 2013,“@LoveIsWeakness_: Ooh #TheVoiceUS tonight !” Ouiiiiii,0,0,0
382603757646643200,558105446,Ines_Capable,I'm inescapable *,13:33 - 24 sept. 2013,On dirait que Cee-Lo a une toile d'araignée sur la tête #TheVoiceUS,2,1,0
382628117845528576,558105446,Ines_Capable,I'm inescapable *,15:10 - 24 sept. 2013,Bon Matthew je crois que y a pas de commentaires à faire hein? #Frissons #TheVoiceUS,0,0,0
382494184097083393,85448930,_TVShowsAddict,Ines,06:18 - 24 sept. 2013,Matthew : mon premier coup de cœur de la saison. #TheVoiceUS,1,0,0
382607389607743489,34632926,fayzaa,Fayza,13:48 - 24 sept. 2013,"Je crois que je regarde #TheVoiceUS seulement pour @adamlevine #NoShame ""Oh Cry me a river please !""",0,0,0
382533245914865664,466893052,lrolla14,Léo,08:53 - 24 sept. 2013,Ok #TheBlacklist fait un bon score mais merci à #thevoiceus quand même.,0,0,0
382527321384562688,47909925,nanine22360,Speed of sound... ♫♥,08:29 - 24 sept. 2013,Petit goûter devant #TheVoiceUS ! :D,0,0,0
382610910335889408,558105446,Ines_Capable,I'm inescapable *,14:02 - 24 sept. 2013,Caroline est trop cute #TheVoiceUS,0,0,0
382530767563137026,218093518,LoveIsWeakness_,Wonkru ⚔️,08:43 - 24 sept. 2013,"""Show me how to win"" t'as choisi la mauvaise team alors. #TheVoiceUS",0,0,0
382527305404678144,267301569,alexcbne,Alexis Cab.🏆,08:29 - 24 sept. 2013,Mais ils sont trop cons de pas avoir appuyer!!!!! #TheVoiceUS,0,0,0
382529613085556736,267301569,alexcbne,Alexis Cab.🏆,08:39 - 24 sept. 2013,C'est déjà finit :( #TheVoiceUS,0,0,0
382609166759903232,91793433,irenemakeila,irene,13:55 - 24 sept. 2013,Esta es la peluca que obligaron llevar a @JulietSimmsALL en la colaboración que hizo con @CeeLoGreen en #TheVoiceUS http://instagram.com/p/el_7K-sC2m/ ,1,0,0
382593929079582720,360523879,d4thwinchester,Blue Macalinao,12:54 - 24 sept. 2013,"Gonna watch #TheVoiceUS Season 5 premiere in a few. Writing down my ""potentials"" in my #TheVoice notebook. :D",0,0,0
