tweet_id,user_id,user_pseudo,user_name,date_and_time,content,nb_replies,nb_retweets,nb_jaime
1101939815745024000,328624294,coys100,TAS🔵⚪️,12:18 - 2 mars 2019,Playing CDM for spurs at Wembley at 12 pm and on #TheVoiceUK at 8pm. Danny Danny Rose  ,3,1,2
1101939189615153152,22677970,nuttybutty,Hazel Butterfield,12:15 - 2 mars 2019,"Me & the kids, cat & dog are firmly on the sofa & rooting for you @peter_donegan - good luck tonight on @thevoiceuk   Love the song choice ‘Make You Feel My Love by Bob Dylan’.  #KnockoutBattle #TheVoiceUk #TeamTom  @ollyofficial @IAMJHUD @RealSirTomJones @iamwill",5,5,3
1101938963823185921,163441041,john__eldon,John Eldon,12:14 - 2 mars 2019,I think Jennifer would have stolen Khadija if she could.  Hoping to hear more from Khadija. Preferably soon.  #TheVoice #TheVoiceUK,0,1,1
1101934553889947649,119898641,peter_donegan,Peter Donegan,11:57 - 2 mars 2019,You ready for this buddy? deanas_music @realsirtomjones thevoiceuk #thevoiceuk #teamtom #peterdonegan #makeyoufeelmylove #ukcountry #bcma #ukcountrymusic #tomjones #bobdylan #bcma #amauk… https://www.instagram.com/p/BuhLrWGhnsu/?utm_source=ig_twitter_share&igshid=b5vk0ibppcfe …,1,5,5
1101934527264538624,4279782255,susan_thornley,#Mrs,11:57 - 2 mars 2019,I predict a steal tonight #TheVoiceuk,1,0,2
1101934496058933257,29484376,giffgaff,giffgaff | The mobile network run by you,11:57 - 2 mars 2019,"No problem, give us a wave when you're ready. We'll make sure we don't send you any spoilers. #TheVoiceUK",0,0,1
1101934252143325184,1941658801,Linfonetrealtv,LINFOnet REALtv,11:56 - 2 mars 2019,"#THEVOICE #THEVOICEUK THE VOICE UK 8, 2019 : Présentation + LIVE VIDEO ACTUELLEMENT  ",0,0,0
1101934143406002177,4279782255,susan_thornley,#Mrs,11:55 - 2 mars 2019,Who's watching #TheVoiceuk I am  ,1,1,5
1101929348758679552,1898008250,Debbie_Berti1,Debbie,11:36 - 2 mars 2019,Sorry Guys I’m Out Tonight Will Catch Up Tomorrow #TheVoiceUk ,2,0,1
1101927654154883073,8809462,KissFMUK,KISS FM UK,11:30 - 2 mars 2019,"Well, @iamwill said it! And, he seems pretty convinced with his predictions of @IAMJHUD in 2020  #TheVoiceUK  http://bit.ly/LISTENKISS ",0,1,7
1101924931565162502,3590172137,thewhents,scott whent 🏴󠁧󠁢󠁥󠁮󠁧󠁿,11:19 - 2 mars 2019,#TheVoiceUK ready and waiting for the battles BRING IT ON !!,1,0,1
1101922733879902208,302617946,mrsessex48,maureen bayliss,11:10 - 2 mars 2019,Hurry up and bring on #TheVoiceUK x,1,0,1
1101922531454398464,1081259051470725120,thisismoya,MOYA Official,11:09 - 2 mars 2019,Battle ready  are you ready? #teamjhud #thevoiceuk #itv,9,5,4
1101920106488057856,4795732096,thevoiceuk,The Voice UK,11:00 - 2 mars 2019,We're BACK for more Battles tonight at 8pm on @ITV and @WeAreSTV  See you there for some more tough decisions  #TheVoiceUK ,9,1,1
1101912610914664449,723806745995436032,StrictlySuze,Suze is #RememberingSonya #MissingEve 💔,10:30 - 2 mars 2019,"Getting ready for another romantic night “in in” with homemade Chinese, non alcoholic wine & the best show on Saturday night on @ITV which has got to be @thevoiceuk & tweeting again with @giffgaff & @JeanetteMoffat whilst watching #TheVoiceUK  Living the dream! This is the life! ",2,0,1
1101904318087815168,278550447,RealSirTomJones,Tom Jones,09:57 - 2 mars 2019,"Perhaps, we should sing a tune tonight @IAMJHUD ?! ⁣ ⁣ @thevoiceuk battles continue 8pm @itv ⁣ ⁣ #TheVoiceUK #TeamTom ⁣ : @hawkwc2",8,5,9
1101897922071986178,4795732096,thevoiceuk,The Voice UK,09:31 - 2 mars 2019,These Steal moments aren't getting any less stressful  Relive the moment @IAMJHUD pressed her button! #TheVoiceUK ,2,9,9
1101896605081456640,198477192,CalderdaleCol,Calderdale College,09:26 - 2 mars 2019,Tune into @ITV at 8pm tonight to see Callum battle it out to get through to the next round of @thevoiceuk  Good luck Callum#TeamCallum #thevoiceuk ,0,1,4
1101894184326361091,45619037,DarrenJClaxton,Darren Claxton,09:17 - 2 mars 2019,"Discover ""I am Home"" by Darren Claxton on #deezer http://www.deezer.com/track/628922082  #deezer #NewMusicAlerts #thevoiceuk",1,4,5
1101827130722263040,1062111378859847680,msgiselagreen,Gisela Green,04:50 - 2 mars 2019,Let the battles begin. Tonight at 8pm on @thevoiceuk  #thevoiceuk #teamjhud #SingingMidwife,3,3,1
1101814411067449347,22609609,VirginMedia_One,Virgin Media One,04:00 - 2 mars 2019,"The sizzle just got real  Your Saturday night is sorted! Don't miss The Voice UK, Ireland's Got Talent and Ireland's Got Mór Talent tonight starting from 7:30pm on Virgin Media One #GotTalentIRL #TheVoiceUK pic.twitter.com/A1CuMsaPNe",0,2,4
1101809154128310272,1087760331454234625,KieraQuigleyPh1,Kiera Quigley Photography,03:39 - 2 mars 2019,I just can’t get enough of @iamcedricneal I have watched his performances over and over and still can’t get enough!   Off I go to watch them all over again.   #TheVoiceUK,0,2,4
1101807104497729536,387935206,Normsi2,♍NORMA❤GB🎹TT30⫩💚,03:30 - 2 mars 2019,"What a moment! @ollyofficial's face gets me ... Focused  Listens to @RealSirTomJones, takes it all in then  & the place erupts! Then @iamwill hits the button! #WillOlly win the battle of the coaches? #OhMyGoodness my #HeartSkipsABeat but Olly has it #WrappedUp! #TheVoiceUK ",0,0,1
1101763795821707264,946397109699432448,XTINAELLINAS,Christina Ellinas,00:38 - 2 mars 2019,"Can't wait to watch the battles tonight!!   #thevoiceuk #thevoicebattles #teamwill @ London, United Kingdom https://www.instagram.com/p/Buf-B1pgOPs/?utm_source=ig_twitter_share&igshid=h3on36r0kvp …",1,0,2
1101750073980010496,256258370,jboothmillard,J Movie Lover,23:44 - 1 mars 2019,"#GoodMorning I've woken up before my alarm clock. It's hard to drift back to sleep. So, I'm watching last week's episode of #TheVoiceUK #TheVoice and the first #Battle. I'll be heading out to #London in well over an hour",1,0,0
1101742690125791232,234336790,kurtnia1,Movie_Series 2019,23:15 - 1 mars 2019,"#TheVoiceUK Season 8 Episode 9 ""Battle Round 2"" #TheVoiceUK - March 2, 2019 #SHOW #STREAM Watch Full Show :",0,0,0
1101742535817359360,4920986234,Tivi_Series2019,TV Online 2019,23:14 - 1 mars 2019,"#TheVoiceUK Season 8 Episode 9 ""Battle Round 2"" #TheVoiceUK - March 2, 2019 Watch Full Show : ",0,0,0
1102162585720360960,1098309161379659776,BiHello1,BiHello,03:03 - 3 mars 2019,Vous avez mis le #TheVoiceUK alors que Mika est dans #TheVoice version française,0,0,1
1102077054374330368,1941658801,Linfonetrealtv,LINFOnet REALtv,21:23 - 2 mars 2019,"#thevoice Résumé #THEVOICEUK 2019, EPISODE 9 Second round des battles pour les coachs et talents",0,0,0
1102330050299510784,1229309250,JessieSefulu,Jessie Sefulu-Tosswill,14:08 - 3 mars 2019,Congratulations Callum!! I agree that @iamwill made the right decision. Looking forward to tuning in for the next round. #thevoiceuk #LoveOurColleges,0,0,5
