id_tweet,id_candidat,sum_rt_com_like,note
1083550641543397376,-1,1,2.4
1083537194365669376,-1,1,2.4
1084215952965799936,-1,1,2.4
1084214525493235717,-1,1,2.4
1084212420657270785,-1,1,2.4
1084207956072296448,-1,1,2.6
1084206714080165889,-1,1,2.4
1084202308723007489,-1,1,2.4
1084200681920253952,-1,1,2.4
1084200542363111425,-1,1,2.4
1084200085750276097,-1,1,2.4
1084199991789477888,-1,1,2.4
1084196273706754051,-1,1,2.4
1084209962061086720,-1,1,2.4
1084208623574753281,-1,1,2.4
1084197039238467586,-1,1,2.4
1084196531421544448,-1,1,2.4
1084184323627073536,-1,1,2.4
1084183339874091013,-1,1,2.4
1084181376587444225,-1,1,2.4
1084177365260034048,-1,1,2.4
1084038510473023488,-1,1,2.4
1084038399298846725,-1,1,2.4
1084027580288626688,-1,1,2.4
1083997256435433472,-1,1,2.4
1084577932834729987,-1,1,2.4
1084531808153362432,-1,1,2.4
1084488203439144966,-1,1,2.4
1084430519616577536,-1,1,2.6
1084429795407134720,-1,1,2.4
1084417340672897024,-1,1,2.4
1084404694204637185,-1,1,2.4
1084378913646788610,-1,1,2.4
1084367862570074112,-1,1,2.4
1084360861282721792,-1,1,2.4
1084557790348279811,-1,1,2.4
1084506622733504513,-1,1,2.4
1084495738611138561,-1,1,2.4
1084479308050108417,-1,1,2.4
1084356883748659201,-1,1,2.4
1084335044938919938,-1,1,2.4
1084254381216878592,-1,1,2.4
1084247777473953792,-1,1,2.4
1084881890140659714,-1,1,2.4
1084782178649718784,-1,1,2.4
1084748640344829953,-1,1,2.4
1084738305126813696,-1,1,2.4
1084724139863261184,-1,1,2.4
1084716664808194048,-1,1,2.4
1084908274854567936,-1,1,2.4
1084785922221187078,-1,1,2.4
1084706719098388480,-1,1,2.6
1084690864335511552,-1,1,2.4
1085318104635400192,-1,1,2.4
1085300383717773313,-1,1,2.4
1085293618565242880,-1,1,2.4
1085238280814235650,-1,1,2.4
1085232233395433473,-1,1,2.4
1085229373798649863,-1,1,2.4
1085187096694935552,-1,1,2.4
1085106007733354497,-1,1,2.4
1085074118544887809,-1,1,2.4
1084974385084186624,-1,1,2.4
1085582453761368069,-1,1,2.4
1085578166708641797,-1,1,2.4
1085485859309346816,-1,1,2.4
1085867229453774850,-1,1,2.4
1086372180806516736,-1,1,2.4
1086344171982647296,-1,1,2.4
1086292508534079488,-1,1,2.4
1086292140961947648,-1,1,2.4
1086288703000137729,-1,1,2.4
1086281766464147456,-1,1,2.4
1086275715870289924,-1,1,2.4
1086231734528573440,-1,1,2.4
1086195898634420225,-1,1,2.4
1086391436952682497,-1,1,2.4
1086301290672635904,-1,1,2.4
1086217898555781120,-1,1,2.4
1086737331623772162,-1,1,2.4
1086734623772688384,-1,1,2.4
1086734107256803333,-1,1,2.4
1086733285491904512,-1,1,2.4
1086737711321571329,-1,1,2.4
1086733834924769281,-1,1,2.4
1086733526274330625,-1,1,2.4
1087107512522993673,-1,1,2.4
1087045954447069186,-1,1,2.4
1087020160458940417,-1,1,2.4
1086953817785065472,-1,1,2.4
1086941406780841985,-1,1,2.4
1087047103753408519,-1,1,2.4
1087027500260225024,-1,1,2.4
1086947281365098496,-1,1,2.4
1086916761952415744,-1,1,2.4
1087485692039610373,-1,1,2.4
1087461440221528065,-1,1,2.4
1087350865298706433,-1,1,2.4
1087346536810467330,-1,1,2.4
1087279968701304832,-1,1,2.4
1087266275414474754,-1,1,2.4
1087260691386585089,-1,1,2.4
1087481587023917057,-1,1,2.4
1087424093421518848,-1,1,2.4
1087405209926524929,-1,1,2.6
1087373413260369931,-1,1,2.4
1087356198364606464,-1,1,2.4
1087324957951049728,-1,1,2.4
1087299868182396930,-1,1,2.4
1087287942761066496,-1,1,2.4
1087271080283127811,-1,1,2.4
1087477330346471432,-1,1,2.4
1087444799538544641,-1,1,2.4
1087353696814579715,-1,1,2.4
1087331526512205824,-1,1,2.4
1087283512904949760,-1,1,2.4
1087217003088302080,-1,1,2.4
1087144804272754688,-1,1,2.4
1087819302177292288,-1,1,2.4
1087814112170729472,-1,1,2.4
1087806617029095431,-1,1,2.4
1087782238073307137,-1,1,2.4
1087774932065501186,-1,1,2.4
1087747802564882432,-1,1,2.4
1087735800866004993,-1,1,2.4
1087731691853103104,-1,1,2.6
1087702931770654721,-1,1,2.4
1087685695433592833,-1,1,2.4
1087679296452337665,-1,1,2.4
1087638679701594112,-1,1,2.4
1087716068158775302,-1,1,2.4
1087679585494487043,-1,1,2.4
1087633718636933120,-1,1,2.4
1087622091644518400,-1,1,2.4
1088177583890620424,-1,1,2.4
1088151743228190720,-1,1,2.4
1088144180818440192,-1,1,2.4
1088133590272090113,-1,1,2.4
1088114838134501377,-1,1,2.4
1088106183200858112,-1,1,2.4
1088104072308318213,-1,1,2.4
1088077954050129921,-1,1,2.4
1087985891317112832,-1,1,2.4
1087959512236126208,-1,1,2.4
1087873562520760320,-1,1,2.4
1087871287144394753,-1,1,2.4
1088552133912416257,-1,1,2.4
1088421683906703361,-1,1,2.4
1088393597249036288,-1,1,2.4
1088554964081917952,-1,1,2.4
1088868101792256000,-1,1,2.4
1088787215914803202,-1,1,2.6
1088785088534536193,-1,1,2.4
1088773139100770305,-1,1,2.4
1088710324893687810,-1,1,2.4
1088701503106441216,-1,1,2.4
1088863579166728193,-1,1,2.4
1088616952749277188,-1,1,2.4
1089274780811972608,-1,1,2.4
1089274116694331392,-1,1,2.4
1089270483927871488,-1,1,2.4
1089266270606934017,-1,1,2.4
1089260363810553857,-1,1,2.4
1089258545760124928,-1,1,2.4
1089256841215950849,-1,1,2.4
1089262747190288386,-1,1,2.6
1089258317451616256,-1,1,2.4
1089255947845935104,-1,1,2.4
1089255087338336259,-1,1,2.4
1089254188272500738,-1,1,2.4
1089250513420513280,-1,1,2.4
1089262737363009548,-1,1,2.4
1089259458222542853,-1,1,2.4
1089258890758361088,-1,1,2.4
1089256602270658560,-1,1,2.4
1089256505814208514,-1,1,2.4
1089255316900986883,-1,1,2.4
1089245109395300357,-1,1,2.4
1089244014522576899,-1,1,2.4
1089265439409168384,-1,1,2.4
1089257182590324738,-1,1,2.4
1089223242018107394,-1,1,2.4
1089255946088517633,-1,1,2.4
1089253964493791232,-1,1,2.4
1089249709406015492,-1,1,2.4
1089259430212980736,-1,1,2.4
1089191638512095232,-1,1,2.4
1089142903593676801,-1,1,2.4
1089192174489665536,-1,1,2.4
1089169589404086273,-1,1,2.4
1089250863963611137,-1,1,2.4
1089234733568012288,-1,1,2.4
1089219081247563776,-1,1,2.4
1089162342120726528,-1,1,2.4
1089130360925872128,-1,1,2.4
1089231297824858112,-1,1,2.4
1089224125883842560,-1,1,2.4
1089213918151614464,-1,1,2.4
1089093430574223360,-1,1,2.4
1089213894038601728,-1,1,2.4
1089202555895324673,-1,1,2.4
1089122568995565569,-1,1,2.4
1089118320723415041,-1,1,2.4
1089006641310244864,-1,1,2.4
1089654722125070336,-1,1,2.4
1089629612647292929,-1,1,2.4
1089585801191739392,-1,1,2.6
1089478123840663552,-1,1,2.4
1089466210700460032,-1,1,2.4
1089526865381994501,-1,1,2.4
1089481824232005633,-1,1,2.4
1089585084099895297,-1,1,2.4
1089583493225549825,-1,1,2.4
1089579291149516800,-1,1,2.4
1089576370731126785,-1,1,2.4
1089575632957247488,-1,1,2.4
1089538569289560066,-1,1,2.4
1089564372849049600,-1,1,2.4
1089553358040588288,-1,1,2.4
1089431546594058242,-1,1,2.4
1089431316553256960,-1,1,2.4
1089515983524515840,-1,1,2.4
1089483584363286528,-1,1,2.4
1089478621708734464,-1,1,2.4
1089474685669122049,-1,1,2.4
1089463548886073344,-1,1,2.4
1089333877380997121,-1,1,2.4
1089331709403979776,-1,1,2.4
1089317288359194624,-1,1,2.4
1089499249203707905,-1,1,2.4
1089473261405114369,-1,1,2.4
1089460950351138817,-1,1,2.4
1089446612345212929,-1,1,2.4
1089319381098815488,-1,1,2.4
1089462266725044225,-1,1,2.4
1089461368644870144,-1,1,2.4
1089413282774073345,-1,1,2.4
1089356393323343872,-1,1,2.4
1089353398170910720,-1,1,2.4
1089430767367790592,-1,1,2.4
1089413877396373504,-1,1,2.4
1089372331896594432,-1,1,2.4
1089356396716535808,-1,1,2.4
1089320675284828161,-1,1,2.4
1089356543676551168,-1,1,2.4
1089351295528521729,-1,1,2.6
1089318788871454720,-1,1,2.4
1090014091509465089,-1,1,2.4
1089983740128960513,-1,1,2.4
1089923557969154048,-1,1,2.4
1089902227374911488,-1,1,2.4
1089886932669222912,-1,1,2.4
1089829215795593217,-1,1,2.4
1089813925137395713,-1,1,2.4
1089811151989411840,-1,1,2.4
1090015822108651520,-1,1,2.4
1090010312340836353,-1,1,2.4
1089884412597153792,-1,1,2.4
1089827134531608576,-1,1,2.4
1089789165192073216,-1,1,2.4
1089695699971780609,-1,1,2.4
1090335085998555141,-1,1,2.4
1090310138718838787,-1,1,2.4
1090309653047713796,-1,1,2.4
1090299248141316097,-1,1,2.4
1090267001468014592,-1,1,2.4
1090238549016797184,-1,1,2.4
1090229538989240320,-1,1,2.4
1090217652784676865,-1,1,2.4
1090215843642920961,-1,1,2.4
1090211129413042176,-1,1,2.4
1090309728658444299,-1,1,2.4
1090229560954834945,-1,1,2.4
1090049848374710274,-1,1,2.4
1091086642394394624,-1,1,2.4
1091080291911897090,-1,1,2.4
1091069139354030080,-1,1,2.4
1091036052259770368,-1,1,2.4
1090954961880580097,-1,1,2.4
1090917622403813376,-1,1,2.4
1090917384750288896,-1,1,2.4
1090790676101562369,-1,1,2.4
1091465309452713984,-1,1,2.4
1091348427521302528,-1,1,2.4
1091328947579691009,-1,1,2.4
1091325551116238849,-1,1,2.4
1091284272613416962,-1,1,2.4
1091818000917893120,-1,1,2.4
1091809993018535936,-1,1,2.4
1091803747330781185,-1,1,2.4
1091801034941493252,-1,1,2.4
1091822279229665280,-1,1,2.4
1091818928823824384,-1,1,2.6
1091811706974687239,-1,1,2.4
1091807723740635137,-1,1,2.4
1091805151420186624,-1,1,2.4
1091785353621430272,-1,1,2.4
1091764184734359557,-1,1,2.4
1091758145054142464,-1,1,2.4
1091750261041831936,-1,1,2.4
1091706943822016512,-1,1,2.4
1091701045825335300,-1,1,2.4
1091675271693062144,-1,1,2.4
1091675171780546562,-1,1,2.4
1091643268352430080,-1,1,2.4
1092141700439515136,-1,1,2.4
1092140189416386561,-1,1,2.6
1092126058000707584,-1,1,2.4
1092124705497276416,-1,1,2.4
1092089515878035457,-1,1,2.4
1092045038329188353,-1,1,2.4
1092038506673815552,-1,1,2.4
1092034799890587648,-1,1,2.4
1092024364801896448,-1,1,2.4
1092014846634188802,-1,1,2.4
1092001986336182272,-1,1,2.4
1092186813861638145,-1,1,2.4
1092082302400806918,-1,1,2.4
1092017179518795777,-1,1,2.4
1091957798978703361,-1,1,2.4
1091887415847985153,-1,1,2.4
1091850630451417088,-1,1,2.4
1092548674213896192,-1,1,2.4
1092452894689894400,-1,1,2.4
1092451111942963200,-1,1,2.4
1092439657986568192,-1,1,2.4
1092434967022448640,-1,1,2.6
1092428087936077825,-1,1,2.4
1092422327860645889,-1,1,2.4
1092404834274291712,-1,1,2.4
1092364348813660160,-1,1,2.4
1092321253040553984,-1,1,2.4
1092417131839393792,-1,1,2.4
1092930159135678466,-1,1,2.4
1092813460424048641,-1,1,2.4
1092758105056837632,-1,1,2.4
1092746465456328704,-1,1,2.4
1093212917326114816,-1,1,2.4
1093192596787064832,-1,1,2.4
1093188790095626241,-1,1,2.4
1093181643563720712,-1,1,2.4
1093168745458122754,-1,1,2.4
1093130772691763201,-1,1,2.4
1093080951423467531,-1,1,2.4
1093641684326457345,-1,1,2.4
1093599867644071937,-1,1,2.4
1093552595258478592,-1,1,2.4
1093533167431155712,-1,1,2.4
1093527716475727872,-1,1,2.4
1093504640610717696,-1,1,2.4
1093952806078369792,-1,1,2.4
1094019100001648640,-1,1,2.4
1093977511300644864,-1,1,2.4
1093931427643748352,-1,1,2.4
1093866700146126853,-1,1,2.4
1093799673540816897,-1,1,2.4
1093789128183943168,-1,1,2.4
1094364097733287936,-1,1,2.4
1094351639849431040,-1,1,2.4
1094350368690057216,-1,1,2.4
1094347202783252480,-1,1,2.4
1094340515313737728,-1,1,2.4
1094354784168103936,-1,1,2.4
1094353434969550850,-1,1,2.4
1094345029563359232,-1,1,2.4
1094336735767597057,-1,1,2.4
1094329566561226754,-1,1,2.4
1094293670784712704,-1,1,2.4
1094288661045276673,-1,1,2.4
1094253961215860737,-1,1,2.4
1094234234410147840,-1,1,2.4
1094217963971006466,-1,1,2.4
1094209922844241920,-1,1,2.4
1094204939465879557,-1,1,2.4
1094172514673147905,-1,1,2.4
1094166021244682240,-1,1,2.4
1094607698069520384,-1,1,2.6
1094672867998994433,-1,1,2.4
1094672043847618561,-1,1,2.4
1094595301715914753,-1,1,2.4
1094591346994745344,-1,1,2.4
1094585656163135488,-1,1,2.4
1094585549686562816,-1,1,2.4
1094567320255635456,-1,1,2.4
1094551552294035457,-1,1,2.4
1094537548788105216,-1,1,2.4
1094516070038286336,-1,1,2.4
1094496491404709889,-1,1,2.4
1094682452138778624,-1,1,2.4
1094677706476847104,-1,1,2.4
1094673077609422848,-1,1,2.4
1094597142449131522,-1,1,2.4
1094544465627369472,-1,1,2.4
1094402020470124544,-1,1,2.6
1094393343684067328,-1,1,2.4
1095051164872101888,-1,1,2.4
1095081078220558336,-1,1,2.4
1095077349131935744,-1,1,2.4
1095040062314762240,-1,1,2.4
1095004537973366784,-1,1,2.4
1094978571863539712,-1,1,2.4
1095091939781865474,-1,1,2.4
1094857805205565442,-1,1,2.4
1094781458261135362,-1,1,2.4
1094754452416933895,-1,1,2.4
1095261038277218304,-1,1,2.4
1095459698562748418,-1,1,2.4
1095446780836233216,-1,1,2.4
1095433133896265728,-1,1,2.4
1095433053797826565,-1,1,2.4
1095417217850765312,-1,1,2.4
1095408235744542722,-1,1,2.4
1095367353909628928,-1,1,2.4
1095319533018062851,-1,1,2.4
1095283111590391808,-1,1,2.4
1095252839939653632,-1,1,2.4
1095444613446488065,-1,1,2.4
1095431994702475264,-1,1,2.4
1095237661160337408,-1,1,2.4
1095126898651348992,-1,1,2.4
1095124901642539009,-1,1,2.4
1095123358293868545,-1,1,2.4
1095118410390913024,-1,1,2.4
1095766363229032450,-1,1,2.4
1095752871889551360,-1,1,2.4
1095738023378067457,-1,1,2.4
1095715553724022786,-1,1,2.4
1095685811675295744,-1,1,2.4
1095675751892963328,-1,1,2.4
1095668917043748869,-1,1,2.6
1095655062716796930,-1,1,2.4
1095634634744967170,-1,1,2.4
1095593326840107008,-1,1,2.4
1096185563126923264,-1,1,2.4
1096132363917119488,-1,1,2.4
1096111449221545984,-1,1,2.4
1096031307925090304,-1,1,2.4
1096001686076837889,-1,1,2.4
1095952312365928449,-1,1,2.4
1095842227669094400,-1,1,2.4
1096480020367925248,-1,1,2.4
1096478450527989760,-1,1,2.4
1096475914970546177,-1,1,2.4
1096432960738418688,-1,1,2.4
1096386569529896960,-1,1,2.4
1096907019066527756,-1,1,2.4
1096884588692021252,-1,1,2.4
1096883419290746881,-1,1,2.4
1096876352190455808,-1,1,2.4
1096901160030662656,-1,1,2.4
1096872984118284294,-1,1,2.4
1096872438204428290,-1,1,2.4
1096866487300747265,-1,1,2.4
1096865962475835392,-1,1,2.4
1096863249310646273,-1,1,2.6
1096857334452756480,-1,1,2.4
1096844548628570112,-1,1,2.4
1096824985149149185,-1,1,2.4
1096784961577852928,-1,1,2.4
1096777253260808192,-1,1,2.4
1096574086027902976,-1,1,2.4
1097243917563641858,-1,1,2.4
1097227256513085440,-1,1,2.4
1097209154836578305,-1,1,2.4
1097146264389668864,-1,1,2.4
1097145342724837377,-1,1,2.4
1097109489189310466,-1,1,2.4
1097088268137422849,-1,1,2.4
1097072186844696582,-1,1,2.4
1097064690809737216,-1,1,2.4
1097193989046980608,-1,1,2.4
1097126045474525186,-1,1,2.4
1097122901650796545,-1,1,2.4
1097063152452128769,-1,1,2.4
1097622950730256384,-1,1,2.4
1097567827274448896,-1,1,2.4
1097565806697672705,-1,1,2.4
1097555749331439617,-1,1,2.4
1097509289202204672,-1,1,2.4
1097498708265050112,-1,1,2.4
1097488441632276482,-1,1,2.4
1097465644390539269,-1,1,2.4
1097435102680891393,-1,1,2.4
1097333151842607104,-1,1,2.4
1097296893183385601,-1,1,2.4
1097928705614082048,-1,1,2.4
1097921543672233984,-1,1,2.4
1097893653547286528,-1,1,2.4
1097887744229949440,-1,1,2.4
1097798946427158528,-1,1,2.4
1098351446121213952,-1,1,2.4
1098343546573258756,-1,1,2.4
1098190568692297729,-1,1,2.4
1098184952825462784,-1,1,2.4
1098177700672483329,-1,1,2.4
1098164319987093505,-1,1,2.4
1098691967347814400,-1,1,2.4
1098670493123706880,-1,1,2.4
1098669341250330625,-1,1,2.4
1098660127039737858,-1,1,2.4
1098631259511758850,-1,1,2.4
1098621517544464384,-1,1,2.4
1098568066148036608,-1,1,2.4
1098564799745716225,-1,1,2.4
1098464185783119872,-1,1,2.4
1098463953506758656,-1,1,2.4
1098622263753093120,-1,1,2.4
1099078522721710080,-1,1,2.4
1099037241182015488,-1,1,2.6
1099021154193424385,-1,1,2.4
1099010299183665152,-1,1,2.4
1099002309466411008,-1,1,2.4
1098990070546268160,-1,1,2.4
1098948404716204032,-1,1,2.4
1098922275724763137,-1,1,2.4
1098915271824285696,-1,1,2.4
1098882967739531264,-1,1,2.4
1098862461841694721,-1,1,2.4
1099446718075232256,-1,1,2.4
1099429886542991362,-1,1,2.4
1099420037004308481,-1,1,2.4
1099419893643001856,-1,1,2.4
1099419328284364800,-1,1,2.4
1099419106195976194,-1,1,2.4
1099415990838984704,-1,1,2.4
1099409387565838336,-1,1,2.4
1099402599936286722,-1,1,2.4
1099398449173131264,-1,1,2.4
1099381500762574850,-1,1,2.4
1099372568962912258,-1,1,2.4
1099368067702972416,-1,1,2.4
1099360769727066112,-1,1,2.4
1099358257708183552,-1,1,2.4
1099336832800772098,-1,1,2.4
1099258349709914113,-1,1,2.4
1099236630072827905,-1,1,2.4
1099235604842381312,-1,1,2.4
1099234601501900800,-1,1,2.4
1099175090275737600,-1,1,2.4
1099159400017735687,-1,1,2.4
1099146410707075072,-1,1,2.4
1099762555600408576,-1,1,2.4
1099700479167160320,-1,1,2.4
1099677467969757188,-1,1,2.4
1099674778108133378,-1,1,2.4
1099664000818790400,-1,1,2.4
1099662182214701056,-1,1,2.4
1099631247125606400,-1,1,2.4
1099625550518407168,-1,1,2.4
1099601495270535169,-1,1,2.4
1099599608894902272,-1,1,2.4
1099595225197101056,-1,1,2.4
1099472695476080640,-1,1,2.4
1099787371242012672,-1,1,2.4
1099662505918509057,-1,1,2.4
1099590011861766145,-1,1,2.4
1099588610007945216,-1,1,2.4
1099533493741199360,-1,1,2.4
1099470990235615233,-1,1,2.4
1099465934853603329,-1,1,2.4
1099465724496699394,-1,1,2.4
1099462009857458182,-1,1,2.4
1100123904851361792,-1,1,2.6
1100121226520023040,-1,1,2.4
1100070418705195009,-1,1,2.4
1099964934736265217,-1,1,2.4
1099942178032361473,-1,1,2.4
1100533319425499136,-1,1,2.4
1100493204615503872,-1,1,2.4
1100451924724379648,-1,1,2.4
1100448801331048449,-1,1,2.4
1100447749315743745,-1,1,2.4
1100439524994412545,-1,1,2.4
1100405091452936197,-1,1,2.4
1100353802685870080,-1,1,2.4
1100864824668495873,-1,1,2.4
1100831017961750530,-1,1,2.4
1100812439774466050,-1,1,2.4
1100810714011353090,-1,1,2.4
1100800380668207110,-1,1,2.4
1100776067139289089,-1,1,2.4
1100763675110068224,-1,1,2.4
1100762426214092800,-1,1,2.4
1100753628032352258,-1,1,2.4
1100742357224312835,-1,1,2.4
1100704632618274817,-1,1,2.4
1100898210971877376,-1,1,2.4
1100896282531500035,-1,1,2.4
1100883619151790080,-1,1,2.4
1100557339365728256,-1,1,2.4
1100552202689695744,-1,1,2.4
1101189317622460418,-1,1,2.4
1101104737687035910,-1,1,2.4
1101075911728922624,-1,1,2.4
1101071562088816642,-1,1,2.4
1101628863073914885,-1,1,2.4
1101624860818714625,-1,1,2.4
1101568477133971458,-1,1,2.4
1101544689818324992,-1,1,2.4
1101530584369762304,-1,1,2.4
1101528770307977216,-1,1,2.4
1101523146526638080,-1,1,2.4
1101522615573843975,-1,1,2.4
1101512765678804992,-1,1,2.4
1101372813745754112,-1,1,2.4
1101963272486572033,-1,1,2.4
1101963103963623424,-1,1,2.4
1101957848764948480,-1,1,2.4
1101955946220322816,-1,1,2.4
1101955596939612163,-1,1,2.4
1101954935434944512,-1,1,2.4
1101946318593896449,-1,1,2.4
1101987611416186880,-1,1,2.4
1101961183781945344,-1,1,2.4
1101954546216157185,-1,1,2.4
1101951499515629569,-1,1,2.4
1101943630384771078,-1,1,2.4
1101939189615153152,-1,1,2.4
1101934553889947649,-1,1,2.4
1101927654154883073,-1,1,2.4
1101920106488057856,-1,1,2.4
1101912610914664449,-1,1,2.4
1101904318087815168,-1,1,2.4
1101897922071986178,-1,1,2.6
1101896605081456640,-1,1,2.4
1101809154128310272,-1,1,2.4
1101807104497729536,-1,1,2.4
1101763795821707264,-1,1,2.4
1102279660522504192,-1,1,2.4
1102273007823831042,-1,1,2.4
1102269440522182656,-1,1,2.4
1102241664385597440,-1,1,2.4
1102210613370068993,-1,1,2.4
1102173913860194304,-1,1,2.4
1102151302979698688,-1,1,2.4
1102147380919615488,-1,1,2.4
1102146596328927232,-1,1,2.4
1102131498994540550,-1,1,2.4
1102300688665722881,-1,1,2.4
1102262607786975232,-1,1,2.4
1102200718700826624,-1,1,2.4
1102162253133086720,-1,1,2.4
1102112162888196097,-1,1,2.4
1102103539357224960,-1,1,2.4
1102091405424558080,-1,1,2.4
1102032909245038592,-1,1,2.4
1102018855591923712,-1,1,2.4
1102003152021344259,-1,1,2.4
1102703019987222528,-1,1,2.4
1102694273013727232,-1,1,2.4
1102682236833415168,-1,1,2.4
1102616560143949824,-1,1,2.6
1102611878063288322,-1,1,2.4
1102616058383478788,-1,1,2.6
1103061211359469568,-1,1,2.4
1103015198032580609,-1,1,2.4
1103010813198118913,-1,1,2.4
1103009054887235584,-1,1,2.4
1102914789834145792,-1,1,2.4
1102884879832895489,-1,1,2.4
1102874734486802433,-1,1,2.4
1102858034970271744,-1,1,2.4
1102919668539498497,-1,1,2.4
1103441755486076928,-1,1,2.4
1103435585404858373,-1,1,2.4
1103433239413219328,-1,1,2.4
1103380993736466433,-1,1,2.4
1103379780416819201,-1,1,2.4
1103373616614440961,-1,1,2.4
1103363593662332928,-1,1,2.4
1103333645706620928,-1,1,2.4
1103293890122125312,-1,1,2.4
1103282408697286662,-1,1,2.4
