id_tweet,id_candidat,sum_rt_com_like,note
1095252839939653632,4,1,2.8
1095444613446488065,4,1,2.8
1095126898651348992,4,1,2.5
1095675221397377024,4,1,2.5
1095675751892963328,17,1,2.5
1095675851616780288,4,1,2.5
1096185563126923264,8,1,2.8
1096132363917119488,2,1,2.8
1096319113306259463,4,1,4.5
1096478450527989760,2,1,2.8
1096884588692021252,21,1,2.8
1096883922728820738,21,1,2.8
1096883419290746881,21,1,2.8
1096872941353086977,20,1,3.2
1096884480395091968,21,1,2.8
1096864483476164608,5,1,2.8
1096857334452756480,7,1,2.8
1097145342724837377,25,1,1.8
1097193989046980608,28,1,3.5
1097122901650796545,17,1,2.8
1097010224597254144,21,1,2.8
1097567827274448896,0,1,2.8
1097565806697672705,13,1,2.8
1097548925244973056,21,1,2.8
1097548642754482177,0,1,2.8
1097498708265050112,17,1,2.8
1097968701561864193,2,1,1.8
1098662704531804160,14,1,2.8
1098463953506758656,26,1,2.8
1099021154193424385,22,1,4.5
1099010299183665152,10,1,2.8
1098948404716204032,15,1,2.8
1099419106195976194,30,1,2.8
1099415990838984704,28,1,2.8
1099409394230538240,23,1,2.8
1099409387565838336,7,1,2.5
1099402599936286722,2,1,2.8
1099381500762574850,7,1,4.3
1099372568962912258,14,1,2.8
1099175090275737600,30,1,2.8
1099162243445465089,10,1,3.5
1099674778108133378,15,1,2.5
1099664000818790400,7,1,2.8
1099662182214701056,15,1,2.8
1099631247125606400,15,1,2.8
1099625550518407168,13,1,2.8
1099599608894902272,15,1,2.8
1099595225197101056,28,1,2.8
1099472695476080640,1,1,2.8
1099787371242012672,11,1,2.8
1099704638377525248,30,1,2.8
1099590011861766145,1,1,2.8
1099588610007945216,15,1,2.8
1099533493741199360,1,1,2.8
1099465934853603329,0,1,2.7
1099459659453345795,15,1,2.8
1100090448092254208,23,1,2.8
1099964934736265217,17,1,2.8
1099942178032361473,11,1,2.8
1100533319425499136,30,1,2.8
1100493204615503872,17,1,2.8
1100205315637895169,30,1,3.8
1100766278795649024,0,1,2.8
1100763675110068224,17,1,2.8
1100753628032352258,18,1,2.8
1100557339365728256,17,1,3.6
1101211113008566273,2,1,2.8
1101189317622460418,26,1,2.8
1101126267225759744,30,1,2.8
1101029300436905984,2,1,2.8
1101628863073914885,2,1,2.8
1101568477133971458,15,1,2.8
1101544689818324992,19,1,2.8
1101530584369762304,2,1,2.8
1101528770307977216,19,1,3.5
1101522615573843975,30,1,4.0
1101517292272201728,22,1,2.8
1101957848764948480,19,1,2.5
1101955946220322816,19,1,2.8
1101946318593896449,22,1,2.8
1101946116487172098,13,1,2.8
1101987611416186880,2,1,2.5
1101961183781945344,22,1,2.8
1101955619857289216,2,1,2.8
1101955215513800704,19,1,2.8
1101955161054949376,19,1,2.8
1101945708876320768,6,1,2.5
1101934553889947649,19,1,2.8
1101896605081456640,6,1,2.8
1101809154128310272,15,1,2.8
1102330050299510784,6,1,2.8
1102322800038236166,6,1,2.8
1102279660522504192,17,1,2.8
1102269440522182656,19,1,2.8
1102173913860194304,19,1,2.8
1102200718700826624,22,1,2.8
1102167664255033345,0,1,2.8
1102103539357224960,6,1,2.8
1102049939444695040,0,1,2.8
1102032909245038592,9,1,2.8
1102018855591923712,9,1,2.8
1102011642185953281,19,1,2.8
1102008756043436032,2,1,2.8
1102682236833415168,22,1,2.8
1102668028347629569,0,1,2.8
1102655403970699264,2,1,2.8
1102641864673513473,19,1,2.8
1102607799048118272,0,1,2.8
1103061211359469568,17,1,2.8
1103015198032580609,19,1,2.8
1103282408697286662,2,1,2.8
1103279059021127680,6,1,4.5
1103699887814836225,22,1,2.8
1103627845543362560,8,1,3.5
1103602301191811073,8,1,3.6
1103574243189624832,8,1,2.8
1103553534040121345,8,1,2.8
1103450909542137856,8,1,2.8
1103686899070369792,8,1,2.8
1103657980703068160,2,1,2.8
1103581438174261248,10,1,2.8
1103680763445329920,6,1,2.8
1103680681144655872,0,1,2.8
1103680484108890112,2,1,2.8
1103680358086774785,9,1,2.8
1103680287916113928,19,1,2.8
1103680834429767685,22,1,2.8
1103480626550845442,2,1,3.5
1103450398575247360,8,1,2.8
1104081655323602947,2,1,2.8
1104003837419970562,22,1,2.5
1103967459273596929,12,1,2.8
1103850276161765384,21,1,2.8
1103850084142325760,20,1,2.8
1103840063945871360,8,1,2.8
1104483818466168832,11,1,2.8
1104480340243042304,20,1,2.8
1104493913363136512,8,1,2.8
1104491969026420736,10,1,2.8
1104491583536357376,8,1,2.8
1104486450530320384,4,1,2.8
1104483836229025792,12,1,4.0
1104475297074827266,21,1,2.8
1104493139275010048,2,1,2.8
1104492361550319616,26,1,2.8
1104492184609480704,10,1,2.8
1104491924373807105,10,1,2.8
1104491667791495168,10,1,2.8
1104491074427465728,8,1,2.8
1104484439386738690,11,1,2.8
1104480612331728896,20,1,2.8
1104475510229348361,21,1,2.8
1104475380155666434,21,1,2.8
1104492676601311233,10,1,1.9
1104491948113649666,8,1,2.5
1104491626477568001,8,1,2.8
1104480414037504000,20,1,2.8
1104476913106587649,21,1,3.5
1104492138161717248,10,1,2.8
1104491431253721088,10,1,2.8
1104484820464345088,12,1,2.8
1104483659153920000,12,1,2.8
1104478519260786688,25,1,2.8
1104476222959091712,21,1,4.2
1104475160042762241,21,1,2.8
1104490389808005120,10,1,2.8
1104489915029643267,25,1,2.8
1104484864148025344,11,1,3.8
1104478378025992192,25,1,2.8
1104484621788631041,12,1,2.8
1104484526879899649,20,1,2.8
1104478476088864768,25,1,2.8
1104475063481438209,21,1,2.8
1104428071397019648,12,1,2.8
1104312943187943425,8,1,2.8
1104483960229367808,12,1,2.8
1104481482217799683,16,1,2.8
1104480529045430275,20,1,2.8
1104476889043869696,2,1,2.8
1104475909342547968,21,1,2.8
1104475028589027328,21,1,2.8
1104474366396510208,21,1,2.8
1104473358056505344,21,1,2.8
1104331957264150528,10,1,2.8
1104477940492967937,25,1,2.8
1104477001933557760,25,1,2.8
1104475713766412293,21,1,2.8
1104475528386539521,21,1,2.8
1104475016895315969,21,1,2.8
1104474607472558082,21,1,2.8
1104475859895898123,21,1,2.8
1104475773405196288,21,1,4.0
1104475125347467264,21,1,2.8
1104475070989254662,21,1,2.8
1104474751869825025,21,1,2.8
1104475134537199616,21,1,2.8
1104474890315485186,21,1,2.8
1104473773661655044,21,1,2.8
1104417813006041093,12,1,2.8
1104380962811580416,19,1,2.8
1104430352163131393,2,1,2.8
1104429883034398722,0,1,2.8
1104352888577511424,0,1,2.8
1104290317421957120,10,1,2.8
1104884041764032513,10,1,2.8
1104819765984530433,2,1,3.6
1104672255630589952,24,1,4.5
1104545723477979136,24,1,2.8
1104540019782385664,0,1,2.8
1104763647597907969,10,1,2.8
1104761456921399296,5,1,2.8
1104700029577641984,20,1,2.8
1104699674827599872,10,1,2.8
1104847200583016448,8,1,2.8
1104539645919006720,27,1,2.8
1104750815661748224,8,1,2.8
1104539214262267904,5,1,2.8
1104536038914052097,12,1,2.8
1105113210649223168,11,1,2.8
1105097289901649921,12,1,3.5
1105076258700967936,19,1,2.8
1105063839140376576,11,1,2.8
1105152962559700992,16,1,2.8
1105104032476028933,15,1,3.1
1105060233179738112,11,1,2.8
1105015532888178688,11,1,2.8
1105014142069547008,10,1,2.8
1105113210649223168,11,1,2.8
1105104032476028933,15,1,3.1
1105097289901649921,12,1,3.5
1105076258700967936,19,1,2.8
1105063839140376576,11,1,2.8
1105152962559700992,16,1,2.8
1105015532888178688,11,1,2.8
1105014142069547008,10,1,2.8
1105547600286097409,18,1,2.8
1105469285592428546,10,1,2.8
1105459397382365184,11,1,2.8
1105439449389903873,4,1,2.8
1105586470549704704,18,1,2.8
1105585580950388737,2,1,2.8
1105464790863003648,4,1,2.5
1105861344987889664,8,1,2.8
1105760394134675457,8,1,2.8
1106324073905381376,26,1,2.8
1106255591436152832,15,1,2.8
1106178985610887168,6,1,2.8
1106171621851705344,6,1,2.8
1106119982172258304,6,1,2.8
1106086990041092101,2,1,2.8
1106683521681092608,25,1,2.5
1106652430211735563,17,1,3.6
1106627173790699521,2,1,3.1
1106621541721223171,2,1,2.8
1107040644642549762,2,1,3.0
1107052121919287297,2,1,2.8
1107031737241096198,30,1,2.5
1107030928617025536,30,1,2.8
1107030095049433088,30,1,2.8
1107032472083140608,30,1,2.8
1107030628527210496,30,1,2.5
1107023267414589441,2,1,2.8
1107016809981640705,13,1,2.8
1107011171859738625,19,1,4.3
1107010824445591555,14,1,2.8
1107008551740944385,18,1,2.8
1106903469233967104,8,1,2.8
1107030867900289024,30,1,2.8
1107030662580760576,30,1,2.8
1107030556183805953,30,1,2.8
1107030177677221888,30,1,2.8
1107018432761999362,2,1,2.8
1107013041936310272,18,1,4.3
1107030560831139841,30,1,2.8
1107030045304991745,30,1,2.8
1107020107719553024,6,1,2.8
1107019678419951616,6,1,2.8
1107018873570762752,8,1,2.8
1107017200576184322,11,1,2.8
1107016790868180994,17,1,4.3
1107009897131114496,17,1,2.8
1107022692484550662,4,1,2.8
1107020069442408448,6,1,2.8
1107013325819392001,13,1,2.8
1107009236113018881,19,1,2.8
1107004403842772992,19,1,2.8
1107004084610088961,11,1,2.8
1107002718210715649,23,1,2.2
1106915168083161088,6,1,2.8
1107019853234352128,6,1,2.8
1107015231912505346,11,1,2.8
1107015180679106562,11,1,2.8
1107013398443773953,13,1,2.8
1106901951885836289,7,1,2.8
1107014756840456194,11,1,2.8
1107006613062328325,17,1,2.8
1106878978021830658,30,1,2.8
1106820843957559298,24,1,2.8
1106897207821770752,8,1,2.5
1106928705199316992,13,1,2.8
1106915407506690053,2,1,2.8
1106895416472334336,13,1,2.8
1107376625698656258,30,1,2.8
1107363023897927680,30,1,2.8
1107329397525229576,30,1,2.8
1107317202439557122,2,1,2.8
1107310790506369027,19,1,2.8
1107286343464468481,30,1,2.8
1107268161806716928,30,1,2.8
1107255609391484935,4,1,2.8
1107217180192632839,8,1,2.8
1107216072288161792,17,1,2.8
1107366177297199104,13,1,2.8
1107305824576262144,30,1,3.5
1107260030397673472,30,1,2.8
1107256248381009920,30,1,2.8
1107199728339636224,30,1,2.8
1107197539730837505,30,1,2.8
1107190831998476290,2,1,2.8
1107297594924023808,2,1,2.8
1107289605613731846,30,1,2.5
1107281440914526215,4,1,2.8
1107279425303994369,13,1,2.8
1107260098643197952,2,1,2.8
1107259759181348864,30,1,2.8
1107254258351697920,30,1,3.6
1107204493291253762,30,1,2.8
1107193726739324928,4,1,2.8
1107192371224236032,6,1,2.8
1107191338871738368,30,1,2.8
1107289030457208833,30,1,2.8
1107288397226409986,30,1,2.8
1107288270168358912,30,1,2.8
1107275436663414786,13,1,2.8
1107231447797170178,30,1,2.8
1107221273489428481,30,1,2.8
1107196247667101696,26,1,2.8
1107194576828317696,2,1,2.8
1107178236759412736,30,1,2.8
1107074236940587008,17,1,2.8
1107273658668593152,13,1,3.6
1107266904509554689,18,1,4.5
1107245502372950016,30,1,2.8
1107219486296457218,30,1,2.8
1107211906266345472,30,1,2.8
1107095436471533568,4,1,2.8
1107082961139187712,4,1,2.8
1107081727657172992,11,1,2.8
1107219688176652288,30,1,2.8
1107093944578555904,30,1,2.8
1107082296664969219,30,1,2.8
1107081528272670723,17,1,2.8
1107076468654440450,30,1,2.8
1107069546639314944,11,1,2.8
1107103635673178112,30,1,2.8
1107089399928500229,30,1,2.8
1107087404626792448,30,1,1.7
1107078023277412353,30,1,2.8
1107759190683107328,6,1,2.8
1107737213989781504,30,1,2.8
1107717413301374980,4,1,2.8
1107595579880886272,30,1,2.9
1107566997183840257,30,1,2.8
1107467910006620160,30,1,2.5
1107759096625876994,11,1,2.8
1107758846934700034,2,1,2.8
1107758798683492357,4,1,2.8
1107627735059496961,30,1,2.8
1107617153287626752,30,1,2.8
1107590019093618696,30,1,2.8
1107560017303986177,26,1,2.8
1107513409610772480,30,1,2.8
1107758901259366400,30,1,2.8
1108096386027917318,13,1,2.8
1108006716116004864,4,1,2.8
1107992708545695745,11,1,2.8
1108098917500104707,30,1,2.8
1107922664637644800,26,1,2.8
1108471677464268800,2,1,2.8
1108423004155990016,17,1,2.8
1108404998470332417,17,1,2.8
1108302350593200128,11,1,2.8
1108285296754466816,26,1,2.8
1108191984634740736,2,1,2.8
1108324801188413441,2,1,2.8
1108828827076169742,30,1,2.8
1108792191470788610,14,1,2.5
1108707506530979841,13,1,2.8
1108670071000498176,10,1,2.8
1108666641473331200,10,1,2.8
1109159929091420160,19,1,2.5
1109111882328219653,6,1,2.8
1109106057996107776,6,1,2.8
1109097005178064903,15,1,2.8
1109041905504055297,15,1,2.8
1109214095868420096,30,1,2.8
1109167555216855041,18,1,2.5
1109165443867205633,17,1,2.5
1109554704705617920,8,1,2.8
1109572826439266305,15,1,2.8
1109564029289316352,0,1,2.8
1109563244874735616,0,1,2.8
1109585507871326209,15,1,1.9
1109575233068036096,22,1,2.8
1109574154821517314,15,1,2.8
1109573508202463232,15,1,3.5
1109567571769073665,0,1,2.8
1109575570013200384,20,1,4.9
1109570311438123011,20,1,2.8
1109560456564363265,8,1,2.8
1109557002349568002,7,1,2.5
1109554324085067777,8,1,2.8
1109553524885635073,23,1,2.8
1109553284573024257,23,1,2.8
1109552654840147968,23,1,4.5
1109551988239421440,25,1,2.8
1109571020376166400,22,1,2.8
1109569643600060417,20,1,2.8
1109566753594634242,0,1,2.8
1109563635062456322,0,1,2.8
1109558443684360192,9,1,2.8
1109555343376437248,25,1,2.8
1109551754889318400,25,1,2.8
1109565981582680069,0,1,2.8
1109563306984071169,0,1,2.8
1109555792921939968,8,1,2.8
1109552223091150850,25,1,4.5
1109547618886209536,28,1,2.8
1109561839829037056,8,1,2.8
1109561196095725568,7,1,3.6
1109559580605009920,7,1,2.8
1109556604448460800,7,1,2.8
1109556271932411911,7,1,2.8
1109554726331392000,8,1,2.8
1109550442038611968,1,1,2.8
1109442652091633664,6,1,2.8
1109556254723227648,7,1,2.8
1109554520449839105,8,1,2.8
1109553434745888768,25,1,2.8
1109548931120357381,23,1,2.8
1109447901464412160,8,1,2.8
1109428314341556224,7,1,2.8
1109554502456299521,8,1,2.8
1109549269810380801,23,1,2.8
1109535711521394690,7,1,3.5
1109400051472834561,7,1,3.6
1109553290277257217,25,1,2.8
1109552151163031552,25,1,2.8
1109551896832983041,23,1,2.8
1109550008200769536,23,1,2.8
1109549496277651457,23,1,2.8
1109509616315088896,14,1,2.8
1109549502610972672,23,1,2.8
1109520848602435585,15,1,2.8
1109406479482802176,7,1,2.8
1109534999584432129,14,1,2.8
1109424882570403845,11,1,2.8
1109402181629825024,2,1,2.8
1109364789871104000,2,1,2.8
1109459287468924929,17,1,2.8
1109452180946341888,24,1,2.8
1109433225913487360,30,1,2.8
1109285083410780160,17,1,2.8
1109884345588830208,11,1,2.8
1109761772842553345,8,1,2.8
1109748091723366401,7,1,2.8
1109708746597548032,0,1,2.8
1109667291413790720,2,1,2.5
1109615550408417280,15,1,2.8
1109606675730841602,2,1,2.8
1109909938900471814,23,1,2.8
1109881173843632129,22,1,2.8
1109752376674660352,23,1,2.8
1109909917060812801,23,1,2.8
1109902542547443714,8,1,2.8
1109810354484375553,23,1,2.8
1109806382260387840,22,1,2.8
1109922543874572288,11,1,3.5
1109890409348640770,23,1,2.8
1109884370343612421,20,1,2.8
1109878979639558144,11,1,2.8
1109831954621480961,22,1,2.8
1109622178151047168,2,1,2.8
1109615328169021441,8,1,2.8
1109609829771943936,15,1,2.8
1109873415274614790,22,1,2.8
1109873288208154630,15,1,2.8
1109730000360669185,15,1,2.8
1109724707845226496,2,1,2.8
1109799858486034433,0,1,2.8
1109742695386415107,22,1,2.8
1109620407487864832,0,1,2.8
1109615456762114050,7,1,3.0
1109627256572399616,11,1,2.5
1109616285099442176,15,1,2.5
