idTweet, clean_tweet, scoreImportance, idCandidat, smileyHappy, smileySad
817356751053979648,happy friday! well be tuning into this saturday at 8pm on tv3. thanks candidate for the yummy pizza surprise! ,1,-1,0,0
817467235698610176,surprised audience. he singing by candidate here  ,1,-1,0,0
817450713366360065,aside from candidate last year series 1 of thevoice will always be the best ,1,-1,0,0
817424098930413569,1 day away candidate !!! ,1,-1,0,0
817420328599220225,talking about the big saturday night ratings battle soon on candidate  will you be watching or ? ,1,-1,0,0
817408460556005377,cant wait to see the new coaches tomorrow candidate  candidate along with candidate  candidate ,1,-1,0,0
817392897955942401,we cant wait to watch tomorrow! heres the moment our ambassador candidate won the show in 2014! ,1,-1,0,0
817348846128873473,big thanks to candidate for feeding the hungry mouths candidate ,1,-1,0,0
817343754839457793,laura begley  chris smith plays candidate tomorrow! tickets ,1,-1,0,0
817341789753536512,candidate looking good in at candidate press launch. super styling by candidate ,1,-1,0,0
817323424112660481,ah thank you  you will love it! its so good candidate ,1,-1,0,0
817317056794230784,catching up with yesterdays forward to even more now after seeing ur interviews candidate x ,1,-1,0,0
817264438420078592,has been revamped  the new series starts tomorrow at 8:00pm on candidate ,1,-1,0,0
817874191022247940,so excited for this series of also eternally jealous of anyone able to hold a note candidate thevoice ,1,-1,0,0
817852515224002562,for anyone who missed thevoice candidate candidate ,1,-1,0,0
817849457790291969,so so happy and proud to be on candidate team on the voice ps thanks for all the love already!! ,1,-1,0,0
817848494065119232,after that final performance from candidate whos already getting excited for next week?  ,1,-1,0,0
817848081316081664,such a powerful performance candidate so excited to have you on ,1,-1,0,0
817847310482862081,so good so unique so passionate... we cant argue with that candidate thevoice candidate candidate pic.twitter.comrfotasxoyy ,1,-1,0,0
817847290803212288,want to learn more about tonights acts? candidate asks the question on everybodys lips ,1,-1,0,0
817847214143864833,check out the music video for my new single  cant bring me down via candidate candidate ,1,-1,0,0
817867162060726273,possibly our fave audition of the night  watch candidate belt out a candidate classic again:  ,1,-1,0,0
817854600350928896,well done candidate and candidate cant wait to see you in the next round  ,1,-1,0,0
817846848467726336,congrats candidate youve really turned thevoice into something else great work ,1,-1,0,0
817845079259906049,hit the button too late candidate weve all been there! thevoice candidate candidate ,1,-1,0,0
817844874112303105,candidate was a little too late for max but maybe hell grab mo? ,1,-1,0,0
817844076716453889,candidate that last lad looked like looked like picasso on crack!! and he got a turn..... what! candidate ,1,-1,0,0
817843030199779330,details of what i was wearing for our opening performance of on thanks to my glam squad candidate candidate x ,1,-1,0,0
817842345697837058,that was a truly awesome performance! candidate certainly thought so... thevoice candidate ,1,-1,0,0
817841568711405574,lmao candidate working out between the chairs thevoice ,1,-1,0,0
817840269810868224,we think truly will be right up candidate street! ,1,-1,0,0
817840078567473152,shes truly scrumptious. . . candidate ,1,-1,0,0
817839897826443265,got to be supporting candidate this year local lads from down the road crazy stuff ,1,-1,0,0
817839424029544452,yessssss candidate smashing it on ,1,-1,0,0
817838440037294080,welcome the first member of candidate ,1,-1,0,0
817837341343707137,whos ready to put their hands together for candidate ,1,-1,0,0
817836941865611264,thats got to be tough to be singing your heart out hoping someone turns around.  candidate  ,1,-1,0,0
817836277479469056,deep breath in deep breath out candidate  ,1,-1,0,0
817835981592293376,can candidate teach us to sing too please? ,1,-1,0,0
817835693464518656,we get the feeling someone really likes diamond... and so do we! candidate thevoice candidate ,1,-1,0,0
817835249795301376,thevoice please please bring back candidate candidate ,1,-1,0,0
817835221005516800,yes! candidate just gave a master class ,1,-1,0,0
817835013387517956,candidate tearing apart with her skills and knowledge. so pleased shes a judge. ,1,-1,0,0
817834067035115520,youve gotta think outside the box and go in directions that maybe youre not directly comfortable with  candidate ,1,-1,0,0
817833947736502272,new jennifer hudson would turn. so predictable!! i wonder who she goes with? thevoice candidate candidate ,1,-1,0,0
817832383529394176,welcome to candidate ! what a fantastic audition i look forward to working with you! ,1,-1,0,0
817831381304836097,i would defo go on candidate team on she can singsing ,1,-1,0,0
817829859661586433,you do know this is a singing competition not staring competition right candidate ,1,-1,0,0
817829290347741185,if theyre all that good were in trouble  candidate  ,1,-1,0,0
817828696136548353,get ready to sing your heart out candidate ,1,-1,0,0
817828592881205248,missing ricky on dont. come and see candidate live instead. more fun than siting in front of a telly screen anyways... ,1,-1,0,0
817827866641580032,tonight 9.35 candidate straight after ,1,-1,0,0
817827801512415233,now on candidate rt: candidate tonight it begins. thevoice first round of the blind auditions. enjoy. candidate ,1,-1,0,0
817826794812350466,ok she is so so fabulous. loving candidate ,1,-1,0,0
817825861223194625,ooooooooooooohhhhhhhhhh jennifer hudson candidate is just fanbloodytastic ,1,-1,0,0
817823687546204160,take a seat is starting on candidate right now!  ,1,-1,0,0
817823350890364929,starting in ! because new is launching now on candidate thevoice candidate candidate ,1,-1,0,0
817822078736990208,lets do it lets do it lets do it! candidate  ,1,-1,0,0
817821732337778688,jkt candidate tuxtrousers  tie candidate shirt candidate realsirtomjones looks cool thevoice candidate ,1,-1,0,0
817809504364531712,this is your one hour warning..! starts tonight 8pm candidate thevoice candidate candidate candidate ,1,-1,0,0
817522368813920265,thanks candidate ,1,-1,0,0
817521694348836865,diamond the singing diva  candidate wows with dakota!  ,1,-1,0,0
817521665529806848,jason jones  candidate give brilliant blind auditions!  ,1,-1,0,0
817521545144860673,audience love candidate love me like you do video  ,1,-1,0,0
818208463675334657,these live commentarys are on fire everyone hats off to candidate ,1,-1,0,0
818115269335859200,catching up on thevoice loving it  loving candidate  the live band! congrats candidate candidate and all involved ,1,-1,0,0
818113341700919296,catching up on  feels so much better on itv dont it. candidate making it fresh. ,1,-1,0,0
818061160385773568,the telegraphs verdict on last night  yep candidate was missing! ,1,-1,0,0
818127997022703618,catching up on thevoice and candidate just gave a little touch of her coaching skills.. i know who id pick!!!! ,1,-1,0,0
818101958414319617,we truly love candidate  and you will too! watch her audition again:  ,1,-1,0,0
818057579276500992,candidate candidate candidate candidate candidate ,1,-1,0,0
818047112323723264,im sat in car with this on checking twitter is see candidate is following us 2017 started off well ,1,-1,0,0
818026462775218176,i had forgotten how much i love this guy and his music candidate  ,1,-1,0,0
818016280536055809,i literally cant get over the response. thank you all so much. ill be singing at candidate today 1pm come and say hi ,1,-1,0,0
817987103812259840,msm must be held accountable candidate candidate candidate candidate  ,1,-1,0,0
817906723558191106,love love love candidate ,1,-1,0,0
817904678033887232,slept thru all of borelows candidate but rallied fur candidate gnite roll on pic.twitter.comphfhjzq3et ,1,-1,0,0
817890841528242176,how were they!!! thevoice candidate ,1,-1,0,0
817888377412448258,1st episode everyone questions who is rocksinger bandbush ex hubby of candidate ,1,-1,0,0
817883910264721409,check out asus zenfone 2 ze550ml 16 gb 2gb ram sim free !!!  candidate ,1,-1,0,0
817883698070700038,my review of ....who is candidate candidate fabulous wish i was on planet candidate  candidate was amazing it xx ,1,-1,0,0
818584576133984257,whod have thought sir tom jones coughing sounds just like you would expect ...distinctive candidate x ,1,-1,0,0
818561613087309824,candidate embrace your time with gavin rossdale. hes a legend. ,1,-1,0,0
818517722849898496,picking a song for your blind audition is tough. candidate finds out how saturdays acts made their decision. ,1,-1,0,0
818513153717862404,do you think we could start a movement and get them to reinstate feedback? ; candidate ,1,-1,0,0
818508380201517056,can you guess the lyrics from the emojis? catch up on on the candidate and hear the lyrics in action! ,1,-1,0,0
818478066590777345,who saw the candidate sponsorship on on saturday night? ,1,-1,0,0
818420075711647744,who watched candidate on this morning? ,1,-1,0,0
818371786916118530,and after wowing the thevoice coaches on saturday with that incredible performance candidate joins us in the studio!  ,1,-1,0,0
818592877823438848,actually obsessed with candidate version of you can call me al my god its amazing!! thevoice ,1,-1,0,0
818575776475815937,candidate beautiful performance ,1,-1,0,0
818563172789522433,cant get enough of queen candidate want to hear more from candidate watch our exclusive interviews:  ,1,-1,0,0
818562642520473602,i miss candidate though ,1,-1,0,0
818502870936981505,watch candidate vocally slay during the opening of  ,1,-1,0,0
818448567908048896,yess so happy for candidate on always thought he should have got through on x factor but hope this works out for him!  ,1,-1,0,0
818402731354443777,love the judges i think candidate is a diva ,1,-1,0,0
818274252809830400,thevoice its about time the u.k. realizes how amazing native son candidate is! ,1,-1,0,0
818897885089697793,just been catching up on  had to rewind to listen to the beauty of candidate performance a second time ... then a third ,1,-1,0,0
818888624582303744,what a moment! watch candidate candidate candidate and candidate perform under pressure  ,1,-1,0,0
818881106615353345,from our workshop to primetime saturday night tv  set designed by candidate ,1,-1,0,0
818795557242236928,i think candidate will always be my favourite ever voice contestant. still blown away watching her audition clips. ,1,-1,0,0
818788250030657536,candidate thinks candidate is leaving  ,1,-1,0,0
818762285481099264,well caught up with and wowsers blown away by this years talent so far candidate and candidate stand out miles!!!!! ,1,-1,0,0
818734306612957184, 37000 plays so far and wonderful supportive astonished feedback. so proud of you candidate ,1,-1,0,0
818724399679475712,this is one of my favs just love it candidate thevoice ,1,-1,0,0
818655483955478529,the judges signing together on thevoice candidate voice is epic! ,1,-1,0,0
818655087916711937,look at candidate go. shes truly amazing ,1,-1,0,0
818867395657920513,having to google who this gavin dude is on please bring ricky back candidate ,1,-1,0,0
818855893727055872,good morning gavin candidate is right you are a great addition to very professional !i loved watching it  ,1,-1,0,0
818840509405724673,bbcthevoice with candidate  the kylie effect ,1,-1,0,0
818778302445973505,omg! soooo damn great to have candidate back for ,1,-1,0,0
818612379076460545,just wonderful seeing you back where you belong on candidate ,1,-1,0,0
818612192971018243,candidate id love you to coach me your sensational ,1,-1,0,0
819297704937398273,it was awesome to meet you guys gd luck with the competition : candidate ,1,-1,0,0
819288885842821123,count down has started for saturday mrs has planned a takeaway ahead of candidate ,1,-1,0,0
819236993078988800,if you wanna see the coaches performance with me candidate candidate candidate check it here ,1,-1,0,0
819228262136184832,tonight on wales at six: candidate duo taylor and dane talk to candidate about thevoice and candidate ,1,-1,0,0
819209760906035200,britain clearly has a fave... candidate ,1,-1,0,0
819182559842238465,tune into candidate tonight at around 8.15pm i will be talking about my experience on thevoice and singing live ,1,-1,0,0
819255318765076484,if you wanna see the coaches performance with me candidate by via candidate ,1,-1,0,0
819253686975295488,tv catch up with candidate thevoice candidate totally awesome ,1,-1,0,0
819180502858895362,bbcthevoice with candidate  cmon rickypush it! ,1,-1,0,0
819156404132941825,the voice uk 2017 jennifer hudson voice lesson candidate ,1,-1,0,0
819136312364138496,failed your audition for or the inauguration needs you!! apply at candidate now!! ,1,-1,0,0
819111958406234116,tricky ricky bbcthevoice with candidate  what a pitch! ,1,-1,0,0
819001302109880322,two gs. candidate candidate ,1,-1,0,0
818973958250856448,tweet us any photos or videos you take of candidate in cardiff tomorrow if you see them ,1,-1,0,0
819617234377129984,so im catching up on and i fucking love candidate on this fucking show!!!!!! ,1,-1,0,0
819604867907862528,trust candidate to mess up an epic slowmo corridor walk... ,1,-1,0,0
819596015099674624,shes back!!! 1st session of the year with candidate ,1,-1,0,0
819561598658478082,vote for in poll!! hes currently in 2nd and steadily  candidate candidate ,1,-1,0,0
819540935553978373,if you wanna see the coaches performance with me candidate by via candidate ,1,-1,0,0
819521981435576322,candidate defo 1 to watch  my early fave in the competition! blew me away with his ,1,-1,0,0
819520839548801024,candidate has a really unique voice  great song choice too! im glad he got a turn from ,1,-1,0,0
819518471830700032,candidate is definitely someone im looking forward to seeing more of on brilliant ,1,-1,0,0
819665418474422274,candidate just need my band and a waldorf pulse ,1,-1,0,0
819647954847993857,12:51  12 janv. 2017coach and sing candidate ,1,-1,0,0
819620130791559168,girl on thevoice sang dakota by the candidate which always reminds me of candidate extra brownie points from me. ,1,-1,0,0
819601810650525696,thevoice i would love to be able to watch here in the u.s.  uk team is fantastic  especially candidate ,1,-1,0,0
819572425864216576,if you wanna see the coaches performance with me candidate by via candidate ,1,-1,0,0
819561428344598528,vote for in poll!! hes currently in 2nd and steadily  candidate candidate ,1,-1,0,0
819496986877579264,to 2 years ago today when i interviewed candidate from thevoice  ,1,-1,0,0
819477149329539072,candidate candidate remember this? ,1,-1,0,0
819405510952751105,coaches performing under pressure on saturdays premiere episode!  candidate candidate ,1,-1,0,0
820056655253688320,is still ahead!! candidate ,1,-1,0,0
820048745337384961,hey peeps check out candidate interview via candidate  candidate ,1,-1,0,0
819973391427874816,did you get a chance to see us perform candidate candidate candidate  ,1,-1,0,0
819953952338964482,from our workshops to saturday night prime time tv! bringing the candidate designed set to life: ,1,-1,0,0
819944684323819520,entering corridor of dreams... but can candidate walk the walk as well as the coaches? watch:  ,1,-1,0,0
819935157176123394,share this link and keep voting for in poll!  candidate candidate ,1,-1,0,0
819887896845025280,candidate with tomorrow can anyone top this from last week  ,1,-1,0,0
819867769533558784,which voice is going to bring the fiyah ?! the blind auditions continue in tomorrow 8pm candidate ,1,-1,0,0
820042502753415168,still watching candidate audition. literally obsessed. not a talent show girl at all usually but just love his voice ,1,-1,0,0
820041701234458624,people thought ricky wilson was a fool to leave but now look at him! taking leeds utd candidate up to 3rd in the championship ,1,-1,0,0
820031544375050240,yes we did candidate  cant wait for tomorrows song ,1,-1,0,0
820009140428873731,candidate and its a good one . ,1,-1,0,0
819918253166301185,first look: will the coaches turn for candidate on tomorrow? watch in full on saturday at 8pm!  ,1,-1,0,0
819887223881482240,my colleague candidate fancies him to go all the way and win  ,1,-1,0,0
819848217026318336,from our workshop to primetime saturday night tv  set designed by candidate ,1,-1,0,0
819837233712730112,has candidate given the x factor and unearthed a pop star? thevoice  via candidate ,1,-1,0,0
819782983636819969,watching thevoice great talent so far!! amazing judges voices candidate  candidate  the best hostess candidate ,1,-1,0,0
820383753327419392,want to know how tonights acts felt before they went on stage? candidate has got you covered... ,1,-1,0,0
820381120340656131,michelle .... candidate ,1,-1,0,0
820380463659356160,what a extraordinary voice candidate singing great balls of fire candidate candidate candidate  ,1,-1,0,0
820379361421492225,we dont have to do a poll to see which coach is the most loved right now! candidate thevoice ,1,-1,0,0
820378176216043520,did candidate mention something about fire?! ,1,-1,0,0
820405547157639173,indeed he does! every time i hear whats new pussy cat i feel like candidate sings for me! go weak from the paws up  ,1,-1,0,0
820383811917807616,i actually miss the voice being on candidate the amount of bloody adverts on candidate im fast forwarding after every song ,1,-1,0,0
820383737875730432,well done to candidate who joined tonight! ,1,-1,0,0
820378358995447808,thats how its done.. yes sir tom candidate ,1,-1,0,0
820375842907967489,you know a show is boring when your glad the ads are on!! candidate candidate ,1,-1,0,0
820375427822796800,more fiyah candidate thevoice ,1,-1,0,0
820369293112213504,we love you too candidate thevoice ,1,-1,0,0
820368113606791168,we all love a bit of jazz candidate ,1,-1,0,0
820366703423090689,brilliant vocal talent candidate so pleased i pushed my button first! welcome to ,1,-1,0,0
820363053078315013,candidate so proud of our brilliant third year students ebony and zoe on tonight. you really nailed it ,1,-1,0,0
820362483538022400,beautiful gospel harmonies candidate ! thrilled you are now on ,1,-1,0,0
820362385252818944,huge congrats to our candidate students candidate on thevoice tonight! good luck on candidate ,1,-1,0,0
820361994058498048,thevoice would pay good money to have a go on one of the red chairs!! candidate candidate ,1,-1,0,0
820359605733597184,you say fyyah candidate we say fiyah. either way its is starting now candidate thevoice ,1,-1,0,0
820352293715505152,find out what candidate is looking for in 30 mins will it be unusual? get ready for 8pm candidate thevoice ,1,-1,0,0
820344746996600834,fighting talk from candidate all to come in tonights 8pm candidate thevoice ,1,-1,0,0
820341668268351491,great show 8pm thevoice 2nd blinds candidate wears jkt candidate rollneck candidate candidate ,1,-1,0,0
820337187086422018,watch candidate candidate candidate candidate visit coronation st  candidate while filming ,1,-1,0,0
820330611709775873,from our workshops to saturday night prime time tv! bringing the candidate designed set to life: ,1,-1,0,0
820329658470187008,the clues are in the emojis! can you guess the lyrics? listen to the song in tonight 8pm candidate thevoice ,1,-1,0,0
820329201937055745,catch candidate on this series of ,1,-1,0,0
820323057747324928,tonight we have our thevoice columnist candidate tweeting about the latest performances. candidate ,1,-1,0,0
820322085998239744,candidate was right about candidate being a smooth operator. smoothest. dab. ever. ,1,-1,0,0
820315401670328321,3 hours until candidate candidate thevoice ,1,-1,0,0
820308054134636547,candidate dabbed a lot during the first blind auditions... but who wants to see candidate dab? ,1,-1,0,0
820297010179772418,nearly 800 adshel live screens feature candidate candidate candidate ,1,-1,0,0
820289358616023040,whos ready to watch candidate  root for on this afternoon??? i know i am w the help of some ba friends! ,1,-1,0,0
820286155744804865,looking forward to tonight candidate to hear what was said ,1,-1,0,0
820223952052101121,aww! jhuds son is in the coach seat in tonight 8pm candidate candidate thevoice ,1,-1,0,0
820217237722243073,as well as finding the fiyah candidate is his way into the next tonight 8pm candidate thevoice ,1,-1,0,0
820217129886621697,counting down the hours to tonights episode of thevoiceuk candidate ,1,-1,0,0
820739243542802432,remember the names candidate  candidate  because they are quality singers who will go very far indeed. ,1,-1,0,0
820731566078959616,my personal fave candidate ,1,-1,0,0
820721388298399744,tune into candidate candidate at 7am tomorrow to hear our 1st interview after our blind audition!! ,1,-1,0,0
820704382090092544,candidate gavin rossdale is coach contestants dont want ,1,-1,0,0
820637656350683136,now has three members. tune in next week to see if anyone else joins them.  candidate ,1,-1,0,0
820769849538383872,aint no such thing as a mans world when your saaang like that giiiiirrrllll ! candidate ,1,-1,0,0
820735808193921026,just caught up with thevoice omg candidate is such a legend! truly great balls of fire ,1,-1,0,0
820714504761835520,thevoice i really like candidate he comes across very well on obviously very intelligent  smooth as hell! ,1,-1,0,0
820672112407015424,just catching up with and im sorry but ummm candidate  i cant take my eyes off him! bloody gorgeous or what?! ,1,-1,0,0
820660147135643648,watch beautiful candidate blind audition on singing live her voice is strong ,1,-1,0,0
820638168856854528,with the most members after two episodes is the mighty with four members!  candidate ,1,-1,0,0
820579637340340226,whos on after last nights  candidate ,1,-1,0,0
820553762469277697,im not well known as a music cricket but do know that georgie is a candidate legend  ,1,-1,0,0
820471111263653888,caught candidate doing backing vocals with carole king in concert on sky arts a few weeks ago. one to watch belter of a voice ,1,-1,0,0
820428377878368256,candidate a spontaneous great balls of fire? love these moments of fun. gx ,1,-1,0,0
820424946979573761,candidate you absolute legend!! showing people who use auto tune and mime how its really done! ,1,-1,0,0
820422103598071808,and candidate is a trumpet ,1,-1,0,0
820422094227984385,i am not impressed by celeb status  have to confess i had never heard of candidate until i watched seems like a nice guy ,1,-1,0,0
821099715051851776,watch: thevoice candidate tells us whether hell mind if candidate steals him...  ,1,-1,0,0
821077962602647552,yaasss so so proud of candidate for this audition! ,1,-1,0,0
821072170285572097,thank you candidate for joining us tonight! watch his message for his fans...  ,1,-1,0,0
821063115869745152,our interview with candidate from thevoice  he says life has changed overnight!  ,1,-1,0,0
821058255699017731,birmingham duo candidate impress on ,1,-1,0,0
821045796183375872,congratulations to candidate on all the best in the next round girls!  ,1,-1,0,0
821042082160771072,candidate candidate inundated with marriage proposals after that stunning performance!  ,1,-1,0,0
821018945343852544,please direct all gig enquiries to candidate  i will respond as soon as possible! ,1,-1,0,0
820948274307862528,so rushing to wales now from london to be interviewed on candidate just after 6pm!! tune in ,1,-1,0,0
820948073211895808,congrats and good luck to our students candidate on thevoice ,1,-1,0,0
820931666327781376,congratulations to candidate for an outstanding performance on saturday night! ,1,-1,0,0
820922835682164736,best of luck with thevoice journey candidate what a star!  ,1,-1,0,0
821139356677275648,we it. well done candidate asking  of course our singing candidate great episode of  ,1,-1,0,0
821138179835252740,lovely to see candidate back. i dropped watching show when bbc replaced him bad move! sir tom is back  im back  ,1,-1,0,0
821100519083089921,just catching up with cant believe candidate is 40 wow she looks amazing ,1,-1,0,0
821092323094364161,just catching up on ... candidate youre 40?! ,1,-1,0,0
821086701691015172,candidate thank you itv studios for bringing us some great telly thus weekend! ,1,-1,0,0
821045795982082049,congratulations to candidate on all the best in the next round girls!  ,1,-1,0,0
821021039853498369,what a stunning blind audition from students candidate on this weekend! ,1,-1,0,0
820994147809107968,i just saw stunning candidate on talking to about she was amazing ,1,-1,0,0
820945228077076480,check out my latest review featuring the amazing candidate . together they were like angels ,1,-1,0,0
820903512951422976,candidate coming in april to candidate  ,1,-1,0,0
820901469859811328,update  today candidate is on candidate candidate is on candidate and candidate is on candidate ,1,-1,0,0
820785354890481664,thank you candidate ,1,-1,0,0
821415678238490624,video alert: michelle john candidate performs its a mans mans world blind auditions 2 itvs  ,1,-1,0,0
821400555889262592,transfer talk not getting bojan down. in fact hes just getting down! bojans got the candidate ,1,-1,0,0
821472795666288641,hu hum....it has been brought to my attention that a dashing 40 year old is missing from the list candidate ,1,-1,0,0
821469887029768193,that is a good point? where is ben fernihough candidate ,1,-1,0,0
821444944174923776,candidate why your not on ill never no the guy on the end is quite boring zzzzzzzzzzzzzzzzzzzzzzzz ,1,-1,0,0
821356201250353152,the judges of the voice perform under pressure  the voice uk 2017 via candidate ,1,-1,0,0
821265312142213125,happy birthday rachel rose! have a wonderful day xxx candidate ,1,-1,0,0
821208511753261057,candidate giving diamond tips on the blind auditions stage is everything an aspiring singer dreams of! ,1,-1,0,0
821831339573911553,actually love candidate on laughing for dayzz! ,1,-1,0,0
821811197305638916,yo candidate was so boring last week. you need more crazy judges. maybe change the format. the program is getting stale. ,1,-1,0,0
821798144975454209,good news for candidate as candidate uk spotify streams were up 470 on 7th jan when launched ,1,-1,0,0
821685404214693889,ha ha! there is! lush! thank you very much! candidate ,1,-1,0,0
821684856665022464,cheer up by watching legend candidate showing contestants how to win over a crowd!  ,1,-1,0,0
821630612222119938,get the new album its time by the brilliant candidate on ,1,-1,0,0
821557969233932288,fancy checking out our youtube channel? candidate candidate thevoice ,1,-1,0,0
822214559276613635,mon dieu mais merci candidate dtre dans ! cette meuf est folle elle fait le show  elle toute seule  ,1,-1,0,0
822193627107573761,candidate you are a great new addition to the candidate candidate ,1,-1,0,0
822185728276832258,candidate quite sad judges dont turn anymore to give constructive criticism  encouragement. dont need xfactor style drama! ,1,-1,0,0
822161580729257984,just found out about thevoice partnership with candidate hue  cant wait to see it in action in my living room this wend ,1,-1,0,0
822127724143603712,thevoice candidate candidate candidate recordisready amazing! me gusta! stupefacente.! wooo hooo! ,1,-1,0,0
822126675853004801,so glad candidate is back on ,1,-1,0,0
822109946691092480,1 yr on from 4 candidate candidate candidate ,1,-1,0,0
822079441530736640,emily  lucy from our information team met candidate from thevoice at our oneoff performance yesterday! ,1,-1,0,0
821890974016225281,candidate looks and shines bright like a diamond ,1,-1,0,0
821887949746958336,candidate you got nice nails!! ,1,-1,0,0
822523267558895616,candidate in thevoice chair!!! pic.twitter.com3vftuznwha ,1,-1,0,0
822512826417893376,on the telly box thingy in scotland tonight wearing pink. alongside my candidate chatting pic.twitter.combvtxypu9yz ,1,-1,0,0
822512430215495681,tonight 8.30 candidate  i talk and more candidate pic.twitter.comipxhgmmkbi ,1,-1,0,0
822493978323021828,i so wish i was on just to have the most gifted singer and inspirational women of all time as my judge! love me some candidate ,1,-1,0,0
822479755475877888,thank you candidate loving the support b ,1,-1,0,0
822473363650187264,candidate for president!  ,1,-1,0,0
822463173840097281,to bbcthevoice with candidate  fresh but not dope ,1,-1,0,0
822355382148485121,get the new album its time by the brilliant candidate on ,1,-1,0,0
822921491331379202,proud night for scotland on candidate  candidate smashed it! as candidate says were a talented bunch ; ,1,-1,0,0
822920721294823424,nice one candidate  olympic athlete and the voice star! ,1,-1,0,0
822919214067372032,congratulations to our very own candidate for making it through this weeks blind auditions on ,1,-1,0,0
822919055900340226,well done candidate you did scotland proud! watch brilliant performance again now  ,1,-1,0,0
822918390042001413,proud 2 see scottish ceyp 16 yrs sarah morgan foster care from age 9 now kinship care amazing talent. go girl! candidate ,1,-1,0,0
822918228569686017,lovely audition candidate such a sweet sounding voice good luck with candidate he really knows his stuff! ,1,-1,0,0
822916637812727810,were more used to tweeting a congrats to our team members about their athletic performances but well done to candidate on ,1,-1,0,0
822916095753469952,yeaaah!! i saw candidate at candidate and shes just blown up and candidate turned for her. we so happy right now!! ,1,-1,0,0
822915329999437824,well done to candidate good performance even will i am agreed. .nice cameo from candidate too ,1,-1,0,0
822915156082651136,if candidate jumps as well candidate as she has just sung on shes in for a fantastic performance ,1,-1,0,0
822914008391045121,shines in a track and field stadium and on a stage .. ..  nice as pie with it candidate ,1,-1,0,0
822932065943482369,wow! candidate bought tears to my eyes what a voice! ,1,-1,0,0
822915348768948225,yesssss candidate so proud of you! ,1,-1,0,0
822914369952608256,yes ..... got a good un there!!!! candidate looking good too candidate ,1,-1,0,0
822914174720364549,hahahahahaha! this is fantastic from you candidate ,1,-1,0,0
822913688877273089,how amazing is candidate ,1,-1,0,0
822910061752291329,cmon candidate ,1,-1,0,0
822908061396455429,top air guitar from candidate wonder if he takes requests? ,1,-1,0,0
822905356317847552,we cant promise you the queen candidate but our fab four coaches are listening! ,1,-1,0,0
822895654628429824,oh hi there candidate candidate candidate candidate lets do this! starting now on candidate ,1,-1,0,0
822889004689334273,30 minutes to go until the next round of blind auditions on candidate is on a mission! thevoice ,1,-1,0,0
822888463456501762,a little cover with a certain candidate whos on tonights the voice ...when 800m meets long jump ,1,-1,0,0
822866357863596032,jennifer hudson has got her sights set high lets see who candidate spins for this week. 8pm candidate ,1,-1,0,0
822851266069966848,who could be inspiring the funky in candidate find out whos egging who on in this weeks thevoice tonight 8pm candidate ,1,-1,0,0
822762740372619264,competition is fierce in tonight! get ready to feel the candidate thevoice tonight 8pm candidate ,1,-1,0,0
